order_id,customer_id,order_date,status,shipping_address,shipping_city,shipping_state,shipping_zip,total_amount
929,180,2024-11-15,cancelled,85699 Beverly Haven,South Marc,AL,16322,176.32
930,180,2025-09-30,pending,017 Wu Drive,New Rachelport,UT,40769,4202.5
931,180,2025-05-01,pending,5948 Hannah Drive Suite 291,Lake Paul,FM,88060,3602.14
932,180,2025-03-19,shipped,4491 Lee Drive,New Diamondville,CT,25494,2048.48
933,180,2024-12-06,processing,31568 Paige Freeway Suite 284,Lake Davidview,MO,23327,1582.0
934,180,2025-04-14,processing,32025 Sharon Throughway Suite 238,Alexanderton,GU,59245,5537.02
935,180,2025-05-16,cancelled,42939 Bowman Meadow Suite 740,Tuckerberg,CA,05706,2373.32
936,180,2025-05-06,processing,40033 Nicole Land Apt. 097,West Lauren,AS,18532,2269.69
937,180,2025-03-26,pending,65416 Brittney Oval Suite 398,Hollybury,OH,86689,4374.41
938,181,2024-12-23,processing,936 Tara Road,Port Mary,OH,85817,1478.28
939,181,2025-04-27,cancelled,0423 Mckee Motorway,North Adriana,PA,48632,1162.97
940,181,2025-06-25,processing,16992 Debra Island,West Jasmine,VA,07975,3235.21
941,181,2025-03-27,processing,0775 Jennifer Plaza,Ashleyshire,RI,80711,114.78
942,181,2025-09-16,shipped,57686 Martinez Cliffs Apt. 805,Charlesview,OH,37132,2377.02
943,181,2025-08-27,processing,2259 Rogers Flat Apt. 059,West Kellyshire,MT,27786,1728.43
944,181,2025-07-27,cancelled,10967 Cooper Spring Apt. 636,Jessicatown,PR,44433,2271.04
945,181,2025-08-25,pending,1737 Donald Green,South Michelle,NM,66342,3085.72
946,182,2025-09-14,processing,32381 Zachary Mill Apt. 899,West Shirley,ME,88941,564.76
947,182,2025-05-04,processing,11275 Sanchez Walks Suite 311,Catherineborough,IA,14283,4693.68
948,182,2025-10-27,cancelled,862 Brian Meadows,Kimberlyshire,FM,34503,3140.65
949,182,2025-08-01,shipped,38180 Janet Hills,Jenniferton,PW,06337,6243.47
950,183,2025-01-02,pending,241 Johnson Corners,Williamshaven,KS,55899,2627.02
951,183,2024-12-07,pending,878 May Roads Apt. 214,Atkinstown,IL,87629,1494.3
952,184,2025-01-01,pending,3474 Jennifer Inlet,Davidton,MT,47847,3550.89
953,184,2024-12-08,shipped,46010 Rodriguez Crossing,West Michael,WA,60166,139.79
954,185,2025-06-22,cancelled,07223 Henderson Wall Suite 217,Nortonland,VT,69016,570.95
955,185,2025-09-19,shipped,877 Alvarez Mill Suite 138,Marshallland,DC,28430,2630.11
956,185,2025-07-06,pending,939 Day Union,North Joshua,NJ,29969,3550.61
957,186,2024-11-28,shipped,1945 Stevenson Lodge Apt. 734,New Angelatown,NM,76357,172.17
958,186,2025-07-26,pending,0315 Ballard Pass Suite 939,Port Traceymouth,IA,87228,3501.9
959,187,2025-04-13,delivered,54493 Brandy Mission,Lake Annaview,AK,54316,5010.52
960,187,2025-02-09,cancelled,7020 Stuart Club Suite 378,Jacobstad,MI,89949,4362.59
961,188,2025-07-23,pending,535 Campbell Trace Apt. 789,Bryanthaven,VI,69396,2665.37
962,189,2025-06-09,delivered,210 Stanley Dam,West Andrewport,NM,09420,1270.12
963,189,2024-12-31,shipped,6175 Medina Bridge,Codytown,UT,41215,4068.64
964,189,2025-06-15,cancelled,7186 Tapia Drive Suite 244,Brownview,OK,72408,2018.53
965,189,2025-04-22,cancelled,10187 Osborne Fort Apt. 257,Lake Justinport,IN,99423,2493.45
966,189,2024-11-24,pending,24668 Sandoval Glens Apt. 304,New Toni,AS,61323,345.22
967,189,2025-05-03,delivered,6924 Johnson Walk,North Sarahborough,AR,12722,1387.35
968,189,2025-05-30,cancelled,3231 Nielsen Spurs Suite 518,East Stevenland,MH,62711,235.12
969,190,2024-12-05,cancelled,43743 Michael Light,Phillipsmouth,IL,50300,1615.56
970,190,2025-01-05,pending,23115 Rodriguez Cliff Apt. 902,South Alexanderville,IA,97101,278.12
971,190,2025-04-18,cancelled,05221 Baker Rue,Muellermouth,SD,32527,841.94
972,191,2025-08-30,delivered,84256 David Lodge Apt. 599,Josephberg,MT,92484,220.4
973,191,2024-12-16,pending,5375 Richard Crossroad Suite 081,Melissashire,GU,86603,2197.1
974,191,2025-03-13,pending,32358 Watkins Views,Williamborough,TN,97076,4226.25
975,191,2025-11-10,delivered,288 Matthew Valley Suite 507,New Ginamouth,AS,28264,2761.86
976,192,2025-04-02,delivered,2524 Vasquez Orchard Suite 449,Bakershire,IA,04947,1213.41
977,192,2025-03-11,pending,0060 Carroll Well Apt. 648,Martinezmouth,MN,48343,1293.28
978,192,2025-09-20,delivered,7938 Leach Way,Denisefurt,AK,76891,1995.28
979,192,2024-12-22,delivered,04072 King Knoll,New Ryan,CO,99547,1726.25
980,192,2025-04-30,pending,932 Harrison Mill,South Stephanie,MN,88113,2575.04
981,192,2025-11-12,pending,743 Gina Trail,East Davidton,SD,30796,1218.31
982,193,2025-08-31,cancelled,98844 Steve Ports Suite 236,Port Melissashire,PW,35182,6096.27
983,193,2025-06-22,processing,454 Dawson Knoll Suite 812,Hardyville,NM,93513,2037.6
984,193,2025-10-18,pending,271 David Drive Suite 023,South Michelle,PW,17454,1527.28
985,193,2025-05-16,processing,76404 Joshua Loaf Suite 511,New Nicholas,NY,10915,1216.47
986,193,2024-12-30,shipped,0228 Benjamin Trail,Erinmouth,OR,47229,3662.22
987,194,2025-01-17,cancelled,6774 Jamie Fords,Hollyborough,PW,99068,690.92
988,194,2025-02-10,cancelled,27839 Carrillo Prairie Apt. 151,North Devintown,NM,58306,5005.04
989,194,2025-09-02,shipped,43486 Mata Village,Jayfort,CA,47843,321.14
990,194,2025-10-29,delivered,3105 Adam Port Apt. 187,North Elizabeth,OK,47864,690.33
991,194,2024-12-03,cancelled,337 Horn Forks Apt. 297,West Shelly,WA,41309,6112.05
992,194,2025-06-01,cancelled,27590 Robert Stravenue Apt. 090,Hernandeztown,OH,86380,1916.8
993,194,2025-07-14,shipped,21894 White Ranch Suite 960,East Jason,GU,43473,1941.37
994,194,2025-09-23,delivered,1757 James Flat Apt. 888,Port Ryantown,FM,79800,2925.62
995,194,2025-03-02,cancelled,5024 Stacey Burg,South Williamside,NE,65201,203.86
996,195,2025-07-23,delivered,755 Herring Avenue Suite 914,Bradleymouth,HI,33020,3328.77
997,195,2025-04-13,pending,462 Thompson Meadow Suite 181,Katieberg,AZ,40932,3720.46
998,195,2025-09-17,pending,845 Evelyn Spurs,Rebeccaberg,CT,64332,3726.68
999,195,2025-10-19,cancelled,3493 Rodriguez Tunnel Suite 740,Petersside,TX,91592,635.0
1000,195,2025-04-24,processing,574 Susan Corners Apt. 667,South Keith,CO,66561,3859.23
1001,195,2025-05-05,delivered,978 Robinson Mountains,North Tammyview,OK,28388,2377.88
1002,195,2025-10-20,delivered,4598 Sara Green,South Amy,KY,58224,5276.54
1003,195,2024-11-14,processing,79365 Laurie Villages Suite 569,South Rachel,MH,77766,1465.12
1004,195,2025-01-06,delivered,27357 Donald Loaf,Branchland,FL,33159,1208.24
1005,196,2024-11-14,delivered,578 French Crescent,Jimport,HI,45120,4103.76
1006,196,2025-09-10,delivered,0098 Nancy Isle Suite 836,Lake Stephanietown,ID,35715,730.8
1007,196,2024-12-11,delivered,653 Brianna Islands,Oconnorside,KY,81311,2443.86
1008,196,2025-10-24,pending,707 Ronald Burg Suite 461,Kristinbury,VI,58846,496.28
1009,196,2024-11-25,shipped,9174 Gonzalez Points,Millerfurt,IA,66526,6022.37
1010,197,2025-11-01,shipped,2157 Marsh Village Apt. 545,Pattersonhaven,FL,38573,1964.92
1011,197,2025-09-04,shipped,1427 Khan Road Apt. 419,Thompsonborough,VT,34348,2416.0
1012,197,2025-08-06,shipped,22339 David Port,North Stevenville,IL,18669,2237.16
1013,197,2025-07-28,processing,4845 Chavez Underpass,Jonesview,DE,96719,2858.61
1014,197,2025-05-12,delivered,0456 Barbara Courts Suite 457,Vasquezmouth,WV,52864,2768.3
1015,197,2025-11-10,pending,6664 Kaufman Cape Suite 208,Melissaberg,OR,57620,2485.1
1016,198,2025-03-13,pending,2175 Karl Road Suite 829,Ferrellmouth,MN,39702,1472.04
1017,199,2025-08-27,delivered,20618 Schwartz Mall Apt. 987,Lake Alicia,WY,90360,730.8
1018,200,2025-02-28,shipped,67246 Harris Camp,East Lauren,CO,34179,2293.07
1019,201,2025-02-16,cancelled,18393 Lori Common,North Laurenhaven,KS,88133,3513.82
1020,201,2024-11-21,pending,4885 Mills Island Suite 245,New Philip,MA,10307,4200.92
1021,202,2025-02-28,cancelled,9745 Zimmerman Pike,West Charles,NV,75457,1066.51
1022,202,2025-10-20,cancelled,871 Mark Locks,Sloanchester,FM,32933,948.54
1023,202,2025-07-26,shipped,958 Beck Cliff,Valdezberg,MD,89959,5078.31
1024,202,2025-04-12,pending,199 Kimberly Street,Andersonchester,PA,40677,2131.06
1025,202,2025-07-17,delivered,2936 Taylor Pine Suite 179,Leefort,OK,95775,3092.37
1026,202,2025-10-04,shipped,02719 Erin River,Melissaberg,MP,01684,4434.58
1027,202,2025-01-24,delivered,12151 Cynthia Knoll Suite 244,Barkerberg,AZ,12802,112.66
1028,202,2025-04-13,pending,6339 Tricia Knoll Apt. 824,Lake David,DC,42841,2894.59
1029,202,2025-02-14,shipped,0307 Edwards Walk,Cameronview,MH,21423,1980.37
1030,203,2024-12-06,shipped,8435 Tony Land,Port Stephanieborough,WA,32843,731.74
1031,203,2025-11-13,shipped,099 Johnson Greens,Adamborough,CO,03653,4493.13
1032,203,2025-10-31,pending,7182 Erica Squares,East Katherine,NM,62722,3571.86
1033,203,2025-07-15,cancelled,6554 Sanders Mill,South Michael,IN,44744,4102.92
1034,203,2025-03-17,cancelled,147 Hector Loaf Suite 615,New Jay,WI,76142,2309.76
1035,203,2025-08-29,processing,427 Marisa Cliff,Brianville,IL,33882,2675.9
1036,203,2025-10-01,processing,390 Moore River,Williamport,AS,59019,3577.97
1037,203,2025-05-15,delivered,91299 Jeffrey Creek,East Valeriestad,PA,32275,1182.55
1038,203,2025-06-21,processing,7142 Kristine Corners Suite 220,Gatesmouth,PA,12145,1412.03
1039,204,2024-11-30,shipped,443 King Forge,Adamsview,IL,21520,2894.26
1040,205,2025-08-30,shipped,142 Hannah Station Apt. 072,South Raymond,NY,31824,3533.8
1041,205,2025-03-16,pending,8087 Barnett Coves,New Sabrinaborough,ND,98884,3595.42
1042,205,2025-04-06,shipped,00900 Lewis Dam,Wyattchester,SD,62870,1173.51
1043,205,2025-11-09,cancelled,4658 Martinez Expressway Suite 703,Joshuachester,SC,28890,1259.83
1044,205,2025-02-06,processing,465 Foley Pines,Shawnaland,MA,39388,3181.41
1045,205,2025-08-30,delivered,351 Edwards Ford Suite 185,Port Jessicafort,MO,75065,2061.17
1046,205,2025-08-01,cancelled,9596 Mccormick Bridge Apt. 337,Ericshire,MP,52295,2383.94
1047,205,2025-08-26,cancelled,421 Anne Ferry Apt. 514,Michaelshire,SC,48770,3497.42
1048,206,2025-10-04,cancelled,2376 Williams Cliff,Douglaschester,ME,28550,969.96
1049,206,2024-12-05,pending,708 Jeffrey Oval,East Brittany,FL,16473,1348.36
1050,206,2024-11-19,cancelled,2439 Gabriel Route,Antonioport,OK,52159,2224.99
1051,206,2025-10-27,shipped,407 Rhodes Shores,Jameston,PW,72036,2916.86
1052,206,2025-05-13,pending,476 Mcdaniel Burg,South Williamport,ME,52830,2836.88
1053,206,2025-04-29,processing,9483 Noble Viaduct Apt. 943,Wagnerstad,MH,96023,3842.69
1054,206,2024-11-19,shipped,9256 Ashley Turnpike Apt. 669,East Lindsay,WI,19211,567.86
1055,206,2025-03-20,shipped,273 Robbins Loop Apt. 704,Thompsonbury,KS,84129,2006.25
1056,206,2025-02-18,shipped,6105 Sharon Hills Suite 180,Bergfurt,GA,66319,4586.75
1057,207,2025-09-25,pending,887 Joseph Glen Suite 039,Christopherchester,RI,93205,381.82
1058,207,2025-03-18,processing,34408 Heather Freeway Apt. 838,North Randallborough,KY,61962,1033.72
1059,207,2025-04-25,processing,37793 Christopher Spring,East Sarah,AK,10564,767.5
1060,207,2025-04-11,cancelled,85200 John Courts,Edwinland,ID,32268,879.72
1061,207,2025-09-25,delivered,314 Brittney Fall Apt. 270,East David,PA,56396,3399.54
1062,208,2025-05-19,processing,12959 Priscilla Gardens,Lake Kerrifort,SC,42470,855.16
1063,209,2025-04-16,pending,01917 Melton Ville,Port Katherine,LA,40990,179.4
1064,209,2025-06-06,pending,3871 Gentry Island,Jenniferport,NE,81609,6412.81
1065,209,2024-12-27,cancelled,0870 Timothy Place,North Megan,AR,06607,2408.88
1066,209,2025-07-13,processing,808 Justin Station,East Maryburgh,DE,50365,707.78
1067,209,2025-07-29,delivered,59324 Amy Dam,Jacobmouth,MS,21495,784.92
1068,209,2025-04-02,delivered,021 Daniel Mews,Elliottport,GA,69855,98.4
1069,209,2025-10-30,delivered,67011 Griffin Creek,Port Ryanmouth,WY,97752,3649.81
1070,209,2025-06-09,shipped,290 Luis Isle Apt. 864,South Scott,WI,02564,2655.74
1071,209,2025-01-18,processing,99417 Clark Walks,West Soniatown,MN,26372,422.34
1072,209,2024-12-13,shipped,05075 Smith Green Suite 284,Hickmanmouth,AR,30999,3079.61
1073,210,2025-09-12,shipped,467 Williams Avenue Apt. 076,Donnaton,MA,67339,439.86
1074,210,2025-02-11,cancelled,0172 Jackson Row Suite 328,New Anthony,PR,90888,2039.05
1075,210,2025-06-13,cancelled,05112 Margaret Glens,South Paulafurt,ND,04568,648.14
1076,210,2024-12-11,pending,0240 Edwards Circles,Littleview,PR,62710,3289.57
1077,212,2025-09-20,processing,170 Nelson Knoll,Knighthaven,OH,53655,1264.02
1078,212,2025-01-27,cancelled,40790 Walters Plains,East Amyhaven,DE,76201,763.64
1079,214,2024-12-07,pending,45676 Gonzales Cliffs,Davidshire,MO,97205,4874.79
1080,214,2024-11-24,shipped,0921 Henderson Isle,South Mollymouth,WV,05759,3866.97
1081,214,2025-01-02,delivered,380 Padilla Keys,West Shannon,VI,21756,2637.85
1082,214,2025-05-03,delivered,253 Brian Knoll Apt. 848,Bowersstad,VT,66303,3155.57
1083,214,2025-05-25,delivered,2993 Courtney Junction,Snowtown,GA,92255,1175.6
1084,214,2025-10-28,cancelled,93986 Gonzalez Rest Suite 648,Josephmouth,IA,77248,3181.79
1085,214,2025-06-17,delivered,6523 Angela Plaza,Stanleyfurt,GA,20885,2599.13
1086,214,2025-05-15,delivered,3340 Mccoy Centers,South Rogerbury,KY,08247,3366.06
1087,214,2024-12-28,shipped,215 Norris Glens Suite 263,Jacksonhaven,OH,55497,5893.13
1088,214,2025-01-22,processing,57044 Cox Union,Lake Rebeccaport,IL,36007,1595.38
1089,215,2025-10-17,pending,11175 Preston Greens Suite 957,Garrettland,SC,73142,505.18
1090,215,2025-06-07,shipped,46381 Jones Road Apt. 164,Mayburgh,MH,33488,3900.06
1091,215,2025-07-27,delivered,2998 Thompson Mill Apt. 539,Brooksshire,AS,16000,2801.56
1092,215,2025-04-01,pending,07514 Jarvis Run,Port Allisonview,NJ,75059,2041.69
1093,215,2025-01-20,shipped,57824 Singh Club,Lake Wesleyberg,KS,53519,1318.26
1094,215,2025-03-09,cancelled,786 Kyle Summit,Port Cynthiaview,SC,54995,3973.38
1095,215,2024-11-18,delivered,9610 Lamb Ranch Suite 374,Port Dylanland,NC,64868,3371.39
1096,215,2025-07-03,cancelled,5061 Kim Keys,North Danielburgh,MD,00792,2940.53
1097,216,2025-01-05,shipped,60040 Renee Orchard,New Sarah,RI,71428,2246.69
1098,216,2025-04-23,pending,212 Angela Common,Julieside,LA,18983,2228.44
1099,216,2025-04-06,processing,9669 Wagner Green,North Sarah,SD,09341,4167.26
1100,216,2025-03-04,delivered,4246 Darlene Fork,Jacksonside,PW,55962,352.09
1101,216,2024-12-09,cancelled,528 Singh Station Suite 757,Lewisfort,UT,80298,958.06
1102,216,2025-05-27,pending,305 Porter Ports,Kellerside,PR,27891,225.32
1103,216,2025-04-13,pending,0741 Miguel Forge Suite 815,Port Juanbury,OK,07798,3998.62
1104,216,2025-02-12,processing,0285 Montgomery Lights Suite 096,West Kyle,NH,51985,3575.39
1105,216,2024-11-19,shipped,1210 Vincent Curve Suite 226,Maryport,PW,14104,2406.4
1106,216,2025-06-05,processing,45940 Mcgrath Rest,West Richard,IA,44589,3305.82
1107,217,2025-01-13,shipped,377 Johnson Mission Suite 557,South Nancy,KS,73918,1971.04
1108,217,2025-09-24,shipped,251 George Isle Suite 679,North Donnamouth,WI,22769,1375.16
1109,218,2025-10-09,pending,9294 Murphy Estates,Port Claudia,NM,33897,121.67
1110,218,2025-08-03,pending,03854 Samuel Circle,Katherinemouth,OK,94151,1812.22
1111,218,2024-12-14,delivered,2695 Small Forges,Chadborough,TX,80228,1496.7
1112,218,2025-10-17,delivered,3529 Butler Inlet Apt. 620,Brianstad,FL,03439,2977.34
1113,218,2025-04-16,processing,46118 Fox Field,Thomasburgh,SD,50622,1625.34
1114,219,2025-10-29,delivered,338 Justin Station Apt. 716,East Jamesbury,AR,66640,908.51
1115,219,2025-09-25,cancelled,4184 Robert Unions Suite 020,North Jeffrey,PW,73026,545.15
1116,220,2025-06-10,cancelled,210 Sarah Oval,Jimenezmouth,WY,61289,1455.32
1117,220,2025-05-08,cancelled,5764 Bailey Isle,East Johnhaven,DE,80898,946.23
1118,220,2025-03-21,shipped,51102 Weber Ports Suite 533,New Christineberg,ID,91091,3233.39
1119,221,2025-02-17,delivered,135 Larry Shoal,Matthewtown,NH,03494,1873.2
1120,223,2025-01-07,pending,0626 Paul Haven Apt. 514,Lisafort,NE,21103,8327.7
1121,223,2024-12-24,delivered,8342 Terry Village Suite 302,Brianshire,MD,63151,2113.91
1122,223,2025-11-04,pending,2023 Hunter Ford,Murrayville,GA,49553,718.78
1123,223,2025-06-13,shipped,488 Brittany Views,Mariastad,CO,50844,1571.51
1124,223,2025-08-03,cancelled,919 Edwards Viaduct Suite 446,Katrinaberg,IA,77070,803.83
1125,223,2024-11-15,delivered,1524 Tiffany Wells,Simpsonstad,MA,34009,416.22
1126,224,2025-05-23,delivered,89779 Duran Crossing,Nicholaston,WA,81249,1909.1
1127,224,2025-08-03,delivered,7250 Rebecca Square,North Laurenport,TN,10556,441.95
1128,224,2025-05-11,shipped,073 Haynes Manors Apt. 316,East Elizabethtown,WA,64375,402.82
1129,224,2025-06-29,pending,164 Olson Ville,South Michael,SD,23986,196.26
1130,224,2025-08-18,delivered,86785 Susan Springs,South Rebeccafurt,NC,67097,929.28
1131,224,2024-12-10,pending,7155 Byrd Common Suite 689,Tinashire,IA,55626,494.84
1132,224,2025-11-10,shipped,4605 Edwards Square,Wilsonland,IN,27639,2920.88
1133,224,2025-06-28,processing,3224 Velazquez Pass Apt. 569,Jonesberg,CO,19548,178.54
1134,224,2025-07-20,cancelled,748 Riley Plaza Suite 879,Stevensonland,OK,56187,632.8
1135,225,2025-11-09,shipped,52704 Paul Wells,East Kathleen,GU,74346,4462.08
1136,225,2025-08-24,pending,4230 Dennis Haven,Willistown,DE,64445,390.14
1137,225,2025-04-13,delivered,91986 Steven Springs,Port Alexandriastad,IN,51397,1892.36
1138,225,2024-11-14,pending,23063 Butler Ford Suite 775,Oliverport,GA,80190,5073.45
1139,225,2025-06-03,processing,04003 Taylor Brook Apt. 248,Lake Sean,VI,91565,494.48
1140,225,2025-04-09,delivered,523 Combs Common,New Zacharyberg,AL,32329,1724.72
1141,225,2025-10-03,cancelled,695 Levy Shore,New Matthewland,VT,13998,4248.22
1142,226,2024-12-19,cancelled,177 Lisa Fords,Colemanfurt,IN,51918,1274.26
1143,226,2025-07-23,pending,2813 Robert Vista Suite 984,Alejandroborough,TX,64901,929.28
1144,226,2025-07-08,delivered,294 Marissa Overpass,Jefferyborough,TN,97791,73.8
1145,226,2024-12-24,shipped,45275 Hayes Courts,Brandonbury,AR,48886,236.51
1146,226,2025-04-18,shipped,071 Jacqueline Trail Suite 524,Lauraland,NY,47102,4285.84
1147,226,2025-01-14,processing,820 Mark Harbor,Alexanderchester,KY,75781,2358.97
1148,227,2024-12-17,processing,1657 Combs Dam,East Jacqueline,AS,98919,4306.42
1149,227,2025-04-12,pending,549 Pamela Curve,Annaview,OR,39364,3867.82
1150,227,2025-01-25,cancelled,577 Boyer Club Apt. 886,Colleentown,WI,97074,4378.01
1151,227,2025-10-21,pending,915 Cortez Summit,Robertsonberg,IL,74467,3514.57
1152,227,2025-08-10,cancelled,360 Beth Haven Apt. 270,Reyesside,WI,43385,746.72
1153,228,2025-07-31,processing,0878 Wanda Mill,North Elizabeth,AK,29794,1301.62
1154,228,2025-11-07,shipped,811 Alexander Ports,Fosterfort,NE,29315,711.28
1155,228,2025-05-03,shipped,37344 Valerie Lane,Roberttown,NH,84465,4245.76
1156,228,2024-12-22,processing,6574 Brianna Overpass,Johnsonview,MO,59560,947.66
1157,228,2025-01-30,processing,64909 Nelson Manors,Francisbury,VT,87150,3925.23
1158,228,2024-12-02,pending,868 Brian Estates Suite 312,South Mary,MT,17249,3258.64
1159,228,2025-03-15,processing,8009 Black Inlet Apt. 146,Port Lesliemouth,WI,96618,3573.13
1160,228,2024-11-18,shipped,19007 April Island,Philipbury,SC,41006,2529.82
1161,229,2025-08-22,processing,3693 Angela Harbor Apt. 319,Staceyfurt,NM,09372,3151.23
1162,229,2025-06-04,cancelled,13054 Sarah Plains,Dianaburgh,MI,83110,48.61
1163,229,2024-12-09,processing,90359 Heath Bridge,Gabrielshire,LA,08765,3416.21
1164,230,2025-09-29,pending,9799 Jessica Forks,East Angela,VT,59176,2248.12
1165,230,2025-08-03,processing,6606 Mckenzie Pine Suite 134,Lake Jasonfort,OH,29057,5264.4
1166,230,2025-06-08,delivered,4308 William Lodge Apt. 293,Thorntonburgh,MS,99081,967.88
1167,230,2025-04-10,delivered,207 Michael Inlet,New Markbury,IN,14321,2297.76
1168,230,2024-12-13,cancelled,605 Calderon Lodge Suite 719,Lake Kimberly,GU,87649,1469.08
1169,230,2025-06-17,cancelled,30287 Lara Groves,West Wesleyburgh,IA,89574,1306.9
1170,230,2025-10-03,delivered,60677 Rodriguez Well,West Katherine,NJ,87321,1312.72
1171,230,2025-11-08,cancelled,5571 Sandra Haven,Woodsview,UT,48144,4971.47
1172,230,2024-12-19,cancelled,3752 Ramos Hills Suite 882,Donaldchester,SD,79608,3549.46
1173,230,2025-06-23,shipped,185 Kathleen Cove,West Jillfort,MH,33223,419.37
1174,231,2025-09-14,shipped,515 Patterson Street,Snyderton,SD,48770,5908.44
1175,231,2024-12-06,processing,098 William Fords Apt. 934,Morriston,HI,64053,5501.03
1176,231,2025-03-17,delivered,34563 Melissa Tunnel Apt. 349,Devonmouth,NV,07526,2125.3
1177,231,2025-03-24,pending,5782 Lee Plains,Port Danielleburgh,KY,89267,4579.63
1178,231,2025-08-26,delivered,1618 Mejia Stravenue,Carpentermouth,WA,33391,1947.32
